locus_tag	LanzaTech	MeOH	NO3_lowO2_slow_growth	NoCu	NoLanthanum	WT_control	WithLanthanum	aa3_KO	crotonic_acid	highCu	highO2_slow_growth	lowCH4	lowCu	lowO2_fast_growth	lowO2_slow_growth	medCu	slow_growth	uMax	unknown	gene_symbol	product	type	sys	pc1	pc2	pc3	tsne1	tsne2
EQU24_RS19225	17.89857183130605	21.132762351179686	22.45588784967685	21.931927294099324	36.73198300356297	15.354217786664234	35.9759209969622	18.060709595641697	34.803605438397675	17.264625918421252	33.67691112788617	18.569097239609725	18.98544971351696	19.781932509276675	10.956049063607338	13.8124051459037	16.21948064956847	22.72218126101176	29.012205679348217		lactate dehydrogenase	CDS	other	-0.26190638555821055	0.033968933031972716	0.013386135524222569	8.501191	-0.0805267
EQU24_RS19230	24.808484199915938	13.274370589090283	37.031118148586636	32.02554675941061	42.6515819856105	31.120348433486047	38.07899319145398	39.13071155597578	31.843527217659087	31.043235007487446	37.71278166509943	28.686633130945836	28.744691083898797	23.676454583459435	11.935162044737446	27.195067829366867	50.36124025885994	26.715070023464918	10.959067190151153		hypothetical protein	CDS	other	-0.2509259298698371	0.024538040466616878	0.014176338783193788	6.8423915	5.5251865
EQU24_RS19235	29.679577729374362	13.397080393336347	30.158676556108063	34.21152263635755	41.401084956247004	37.324538960819424	40.23814612673251	35.409202553086594	29.348531894872586	33.647511520268566	45.66335766254802	28.024618026664932	32.96442302232723	20.260928384112006	16.863906873474722	29.52211048516428	42.525128347131684	27.285793558450234	18.772403181381755		hypothetical protein	CDS	other	-0.24990077116473233	0.027146731823158254	0.01254983904581589	6.830738	5.543509
EQU24_RS19240	39.310552835312436	27.114019809076495	50.08057085035885	55.89202540989552	120.7667606351575	50.61216100062687	137.01279539864905	57.5667257094499	47.49497366354388	46.90606924662025	116.98499529010977	32.798665663217626	47.86150030296494	32.020322455027085	17.068763901542777	39.900480319773024	60.300835869228834	37.532664466743505	30.249907821369924		hypothetical protein	CDS	other	-0.21884647556492362	0.017459399332256556	4.7719975240898036e-05	-0.6027085	-0.7762842
EQU24_RS19245	27.933929713063407	27.189926479804633	50.410479450383605	42.41953895700989	86.856170855621	42.63569926894334	85.45853823108283	47.62974610753537	48.6318944420819	36.607313361750535	120.37189945126718	28.612699581473	36.780426108823065	33.07202077171092	19.479042842775225	30.8283901440445	47.25209388415934	39.24448150994679	55.25358209143055	ald	alanine dehydrogenase	CDS	other	-0.22942822156784595	0.025012053462666533	0.004084836634793137	0.90769255	1.3987424
EQU24_RS19250	24.976211763001427	22.23753029772912	26.94442295658083	41.53575683776853	39.31404260344282	25.722865596098618	41.928675544421786	28.539369677872344	42.968838219868374	37.95580882833898	52.40003508698598	31.164769309937082	34.73321176230073	31.118087122355874	17.14220314986026	34.26388132376626	33.6439384077603	42.38068344770923	22.192298519962094		calcium/sodium antiporter	CDS	other	-0.24699423239783225	0.0323825770834871	0.009548744750677641	5.8336577	7.591761
EQU24_RS19255	18.53731330557065	17.3379457999562	28.518400500883256	32.94720141807692	36.2502806969773	27.71846083647911	32.43117262606216	31.961639782942562	38.29329639304835	36.88309513687955	61.00453469841051	28.152234330066005	35.798378212549586	24.788419324164156	17.369892644168253	37.19542148617738	35.050568795660865	37.46547933395586	24.049741635102617		DUF2058 domain-containing protein	CDS	other	-0.2487716816707132	0.03197197213326232	0.009712536424115334	6.236727	7.3638587
EQU24_RS19260	337.3620944402081	92.61432554743116	521.4775466220134	378.6154514907724	1768.5593776655357	361.7573760733949	3196.0956707216037	432.0200968134518	372.63674516227525	424.00307624776576	473.3242566357326	279.51870976427267	342.0898745572155	214.2109125061951	213.13384373769875	400.4773504590794	495.95039735441316	262.38401314666686	188.35942019617693		cupin domain-containing protein	CDS	other	0.42676996593938543	-0.23994140252431653	-0.11869167919784454	-7.7842665	-10.30607
EQU24_RS19265	116.06396325776586	37.26703630975667	58.145684114715614	81.33375211196694	56.91075523102853	32.254041779986835	50.683193748449064	35.95593342507417	96.20529779530304	98.42395789768595	90.34840183366904	69.86121713472274	85.88598581511965	62.352505043078764	16.281543260515043	74.57269181625645	48.75276013666898	100.55160248885902	71.7292293261377		glutaredoxin family protein	CDS	other	-0.2024598103924422	0.031859614963386074	0.0037573010230591893	-7.46076	8.229124
EQU24_RS19270	88.4596954017494	18.37841405188585	37.861039986090134	47.08117470192857	26.485617066060268	20.638948475779596	21.2501982471508	27.428095579601028	65.74890796871411	57.3934257762633	58.798209954564555	39.18544631588619	53.38216382700594	36.96212801476193	13.671056019713227	49.23498520437995	31.70976214076267	60.8478896961607	22.589822004806834		TIGR00645 family protein	CDS	other	-0.23607052821743374	0.031075432409010846	0.008039120734510486	0.9672915	11.972303
EQU24_RS19275	149.14191750243575	30.842745533061706	66.32445823658638	75.22551667823639	50.658895609772735	39.65060090819294	48.16088979335994	47.857098785431155	98.0515819233307	94.25428317428769	90.90784369451237	57.96334855668505	79.59091947880384	68.50682236906988	20.179383871372348	84.98302973009659	55.64502384779085	100.7896815880408	36.087648121035485	metH	methionine synthase	CDS	other	-0.20057008393037207	0.023955040537731582	0.0035421437595884752	-7.638049	8.0457535
EQU24_RS19280	71.5818469228391	49.782431245571395	92.91955832437878	118.67873279201531	129.5052673954231	55.23330241530705	121.51791171370618	66.11227507272386	116.43497459478951	131.61074692778453	123.21089876193332	98.07721500863073	113.1187913270336	94.30222865881335	41.85178477580373	129.8722773642987	97.75017906806852	124.74561799955275	48.74874218465239		DUF2970 domain-containing protein	CDS	other	-0.16467462482990083	0.023341589008651714	-0.005079245909732699	-8.657566	2.7839897
EQU24_RS19285	403.5154053776744	254.80919044686132	594.9156878446464	295.75991900971326	751.8088602524766	554.9017025277169	712.0996170949763	804.6382772213733	707.0501209214029	355.42385351950253	405.3735384006889	440.8300276854253	302.59635449338947	381.9225743100185	188.68274152696813	272.1915072485746	396.63362531474047	399.6978153273382	395.4784090239923		hypothetical protein	CDS	other	0.2762207470492066	-0.14157368701727083	-0.006788429621552809	-8.1457	-8.887067
EQU24_RS19290	144.6666926028804	65.88123376005281	287.1889624012643	275.9895229749703	405.51159921180704	366.97663304836624	427.44061230734553	356.26170000817683	453.07345477673425	349.1451538343241	269.4093299242154	181.24350598127498	238.77237708029605	160.51458029683113	101.4637285576181	213.13035587728174	175.69677253466497	249.96213494909478	154.16194820106884		hypothetical protein	CDS	other	0.042859020340776655	-0.0339116223279761	-0.03930652565568866	-8.1755495	-6.9069824
EQU24_RS19295	13.91787814386234	9.728876347927525	23.7951341910571	28.98927158835724	37.730082231222625	33.638239270402735	38.49279279465262	29.035664529747777	26.40624905825579	29.80613569169152	34.48494661748362	16.017549820030435	27.360364921970113	23.265606312541863	21.809256078123912	26.412012348812965	35.109493923245	31.958619097880728	22.17322187491224		DUF393 domain-containing protein	CDS	other	-0.2552431941717741	0.030436178438675885	0.014215889699211044	8.361503	5.474296
EQU24_RS19305	77011.23565304786	7798.841755826934	55173.46096773735	6095.068052505332	49437.18205745485	58835.63877099374	43250.05391550966	64305.290694458316	34258.14673699601	27205.564155520704	15457.016361607964	45490.388988189705	12603.921420482584	41728.551531454796	12609.228056970138	21233.265993660898	78436.64493760091	29533.57785066728	27394.03816898814	pmoB	methane monooxygenase/ammonia monooxygenase subunit B	CDS	pmo	46.132094246489466	-27.90840666211	11.057972100655144	-11.70019	-12.875524
EQU24_RS19310	67215.17920284308	2789.865185912952	57130.18496352696	5136.661241453298	37562.064737529516	54511.745701731226	32835.761361376135	59990.39840727976	29513.202624514503	27913.263165926415	13929.482505660939	34631.37027090037	12401.299761945666	34731.14795860894	10098.250796406763	20503.768153453646	65862.07318948547	25505.52863642674	22049.582423022577	pmoA	methane monooxygenase/ammonia monooxygenase subunit A	CDS	pmo	40.4895607766266	-24.928074825911573	9.05836356618133	-11.711147	-12.869325
EQU24_RS19315	93521.36418396249	16719.11209409057	60408.950994083985	24089.831884775766	59550.97980760397	60078.573354434564	54301.94968562775	71478.62667472473	43279.86770792152	45252.320722393124	30731.223828724906	66272.03378204173	31547.93646022324	59887.13487641828	27993.336309586226	36520.4933250436	100985.67929790665	46680.0192504427	36444.99578770221	pmoC	methane monooxygenase/ammonia monooxygenase subunit C	CDS	pmo	63.08635265723881	-29.08497898492502	10.289158408166369	-11.700139	-12.88326
EQU24_RS19320	201.94435140997365	180.1482512179255	203.73897565671354	422.39634438333945	345.8542436542313	208.9446468435781	388.6068561881195	290.8086468835582	295.9844016304572	403.2533612456161	343.2734674012569	276.66331039129193	325.23258306136483	235.1524061771103	105.17708105327212	295.2842101804423	326.49916192826464	311.6654149536555	152.98078578646238		hypothetical protein	CDS	other	0.07193657925350343	-0.014699183193715484	-0.04876171591018155	-9.921881	-6.0910134
EQU24_RS19325	200.6208616328903	66.17813590297101	164.95037503287946	222.0901022324259	423.8485249746862	135.92530378100656	627.3854895212506	133.07369465271742	205.07530410691461	206.65688764088026	178.13169644871758	112.04116947673299	213.2540034466288	168.95452638276035	123.13022783591589	182.28457682563112	191.08161337433475	204.5512347823642	162.6830264382779		DUF411 domain-containing protein	CDS	other	-0.027946082506381757	-0.01669710634229439	-0.020731837952507378	-5.0981193	-8.024991
EQU24_RS19330	24.002896874258706	18.986274710003524	43.887550511102624	48.03899716354969	54.37766770998064	35.58159093204101	64.58767637935064	30.77908649191061	51.811739194267545	44.99910471896497	35.04552567083016	17.431531345361	45.415562582108	37.074237737402534	23.1404927175783	45.620024066345756	35.61559894223099	48.85405559622048	26.536706769493254		YjbQ family protein	CDS	other	-0.239877722500881	0.03043851106650287	0.009311082572731872	2.6246834	9.02421
EQU24_RS19335	24.60550271078507	42.38120398633264	24.61001851115089	30.317564587133685	26.77891250613058	16.95757242266947	26.321178024697282	14.786269151832528	30.911553256417413	36.08899978509686	24.560812274918522	17.873687225816738	39.527093904732695	39.69552368105567	12.843625427320964	32.41231428177122	28.12691667361267	37.99966867276743	38.61900397945969		hypothetical protein	CDS	other	-0.2540567540207003	0.036380514412992344	0.013881817260888215	10.047182	8.276007
EQU24_RS19340	70.72681607940225	40.8918735449382	71.37318558992297	83.82646078004709	85.34599341717674	61.59328435497943	81.59370409955083	53.590631121850876	98.59014198619761	74.44337412601087	74.97568822424094	44.53950469059504	81.83953192218907	73.68486240638208	24.156245719185236	72.92888834027109	53.896002682438116	96.47330683493941	39.07193233681154		EAL domain-containing protein	CDS	other	-0.20218296893938612	0.025584653938783446	0.0009510752227262683	-5.0011144	7.2117343
EQU24_RS19345	88.45016053804154	26.981340769900445	86.72963590354769	97.40105192286155	88.68569142341345	68.47694805815028	79.02157425297486	68.08051298655417	102.86307300545832	85.87794922238169	78.22216886455251	40.47634150091243	94.84802331702282	77.40465462113268	27.622961973627753	79.7649834854859	77.9583086394702	103.55110938473284	39.73018977129008		GGDEF domain-containing response regulator	CDS	other	-0.1923182883548046	0.019279082864382537	0.0016279434740305873	-6.7174926	4.810563
EQU24_RS19350	86.32991943887254	16.546176364143072	102.5692286652706	111.66513223688325	111.12218074638079	82.82401261913617	101.42603406964119	95.66683548483434	109.99124170743443	100.53386179745993	76.37902766617458	38.60904950817994	119.82638073476016	75.0624904708791	38.10156584342015	98.08862669554154	93.59222705766786	106.0218551762395	33.15168080490193		response regulator	CDS	other	-0.1785815700356799	0.013353747402808116	-0.001078179122876061	-6.7658286	3.6513095
EQU24_RS19355	63.26238189972868	30.103546989719142	64.1706411973798	90.41478319789464	77.78572388719685	48.14704708009559	66.48576740501456	48.97830946859082	82.57700904438559	83.70911361012645	56.562853844477395	39.682064819723465	91.54166071841757	78.32279041525072	21.997871571791975	79.74844842951555	68.9545823218244	101.41583247296484	33.911065036668106		PAS domain S-box protein	CDS	other	-0.20466414362945132	0.026256108617434406	0.0035191693511357498	-5.315157	7.6797385
EQU24_RS19360	81.07205547499854	38.97542034305218	53.296198949466984	80.2349759253889	60.942913194218264	44.41305329788062	67.32478165748967	42.056698846853116	111.79967486361181	97.04233050431631	72.50144591368353	42.57162665782054	77.59406901523015	86.38901480055573	16.834682334144606	87.32810181226202	40.592823338640855	112.51025440621102	46.63771226096772	der	ribosome biogenesis GTPase Der	CDS	other	-0.20300679135044666	0.03279616263446758	0.0012331070310795068	-7.796591	8.365338
EQU24_RS19365	125.85964366186215	58.34604890208525	86.86707603191698	102.36189997801637	71.27930009179033	60.339706946241584	83.76650918856974	54.732408196418106	155.14665646623627	125.42892728259024	100.96509461555026	71.31132615431163	104.81710981100431	118.3086690020757	20.937571585786703	121.30217306535592	53.68789506780928	161.8620356919733	66.82444962937268	bamB	outer membrane protein assembly factor BamB	CDS	other	-0.17038247672898374	0.03061812547004441	-0.0033998670623650927	-10.634435	5.375774
EQU24_RS19370	134.79673826143267	53.81728542728428	117.32073955784347	168.88455782862772	133.64174350676893	95.2415036872734	168.59419773974554	103.14323151050849	216.3243544279965	212.65296159610958	164.60674236786215	121.57318866421441	165.31345504437633	179.48784128282398	50.61127326419372	168.1976161314034	108.27567953327949	259.54491609248777	66.83884697322968		tetratricopeptide repeat protein	CDS	other	-0.10364767075578801	0.02275005373559416	-0.016088522367326996	-12.53061	0.5920516
EQU24_RS19375	131.49971437395214	53.596505931553565	90.09087546796641	131.30484696782898	117.47792936981243	64.20022315451158	121.68529705616038	59.629145592809536	174.76333027281993	159.9270460763891	108.00798589514484	97.14818913168963	134.89826646934014	132.27395971503384	29.54908148836147	134.81280273695208	57.48416346896494	180.66476975158196	50.84239192250994	hisS	histidine--tRNA ligase	CDS	other	-0.14955502007855828	0.02949164809482983	-0.010590957092780797	-11.3747425	4.036781
EQU24_RS19380	113.61088021601128	48.311713973140066	90.34649296902822	95.70693403804414	79.64595841880946	61.97980914460251	72.74028302709334	56.17494700987146	170.60307226258192	134.46486721142037	131.4284146502418	85.515074486656	113.38998532736369	121.63498017490336	23.18431803698682	131.45264208141603	55.205569008421435	191.5304487088821	71.79408464132783	pilW	type IV pilus biogenesis/stability protein PilW	CDS	pilin	-0.16238829889477688	0.03255622111355265	-0.005877406643006276	-11.048828	5.0039716
EQU24_RS19385	334.5526511995939	119.5655569098516	171.83455706595225	233.22017791848495	150.1089080098765	128.58655895631378	139.13560573402157	135.2284109964613	306.3662645435745	303.18103426667415	245.95285697306684	218.78452499437955	261.8402239134779	277.1870335197436	45.744982476216904	281.5787981257697	154.00804818919957	407.0542459382788	133.76280456498802		bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN	CDS	other	-0.011633990289051753	0.017855853017326315	-0.02491445604803197	-12.767525	-3.918093
EQU24_RS19390	566.1457202015254	195.18324447994974	387.29556681322384	442.1753358396439	467.6425399192731	282.4486078776263	489.6792381921367	376.48058115722944	649.6089722918227	530.855368052415	493.05274584254255	364.73492793793673	471.59570596712507	492.8110349186802	85.7402395318533	534.7992246907457	284.04548146275533	761.6572493249432	239.43666449575912		nucleoside-diphosphate kinase	CDS	other	0.26828924491507067	-0.030414233694917005	-0.07707893213376552	-10.701234	-7.792971
EQU24_RS19395	310.2435843425443	49.71102929815912	169.87454205551802	154.58032522788193	142.09974030737916	114.21747630412341	145.4955387041989	134.9184810866691	252.6037453199542	198.51817021479988	162.95233728346648	124.90465654056923	172.8321850384847	173.10929439444735	44.23290696380428	172.33823162392972	129.42559584489956	239.8103078933933	100.55810115869397	secF	protein translocase subunit SecF	CDS	other	-0.08477323796162241	-0.000459455671193445	-0.005935023600138966	-12.732115	-1.0101446
EQU24_RS19400	466.8382047565967	112.0924069010871	225.0357113078419	207.61580116208768	203.33460890188468	181.03945628263253	170.59434486412934	196.08804530936632	349.5093743379203	319.0120082216228	181.27232855123728	226.30142535136193	239.08479536659317	305.60387210504103	57.49146617079356	276.19055685940384	178.87730927733764	391.03475163722106	130.787524421932	secD	protein translocase subunit SecD	CDS	other	0.011704007577345472	-0.014530591232889732	-0.0050963994647339785	-12.3826065	-4.312095
EQU24_RS19405	344.6995857046614	79.75141048234012	355.83651874746755	211.05727205009234	228.01406860418047	285.6752690443343	190.68007602566723	376.79238871259537	426.365540933478	407.63709138799504	197.46099006312238	316.099904454502	226.6448340004606	410.25176907560984	81.46031641788876	290.77147022219117	294.9043876895253	489.91320913295505	143.76885172367946	yajC	preprotein translocase subunit YajC	CDS	other	0.077518227737879	-0.048556963697441745	0.014334540183356788	-11.516932	-5.347236
EQU24_RS19410	68.18242881038185	42.67143081037085	50.54202650765637	76.01294188770082	50.48788183735554	47.50666390973655	37.02226444499195	42.53911045189473	89.66829463595732	110.51137379610527	54.31037886354079	56.67583034883234	75.94963108697003	109.20867963868666	12.492286032186229	89.65520827297256	32.81059423131606	151.7437724578883	54.72705149148462	tgt	tRNA guanosine(34) transglycosylase Tgt	CDS	other	-0.20319242067972013	0.03728557778595882	0.0065478328981728035	-8.519733	8.857985
EQU24_RS19415	77.08891380685404	29.2793361098229	55.765472906439705	50.337061360361645	69.50490531116964	34.148264147663554	64.02602909071784	32.95496880839909	62.44717687075884	48.74084256976802	72.48047318613236	38.11437796673944	51.786314989739076	53.515395700127414	17.09948637570294	43.15649564203958	36.11018017152438	68.31247836457864	65.67272499818738		sodium/hydrogen exchanger	CDS	other	-0.22503754007542245	0.0286692936301784	0.009249752515789252	-0.89027804	6.8528833
EQU24_RS19420	133.89142780744518	40.88461406482491	101.12359668325132	85.04767236452113	168.91887582240855	76.35059343168382	166.54070765840976	89.11812518698423	121.72200629308846	73.54862861224015	128.4254339932977	61.52973743333874	82.10185378719332	67.81640952273487	40.16737954912728	70.11896834257207	102.62541277236639	92.87004916979491	130.70950411118724		P-II family nitrogen regulator	CDS	other	-0.16887014039064704	0.00793816166441283	0.007778221186541269	-2.8802104	-3.4486601
EQU24_RS19425	46.44790279319896	11.62940806081921	49.49725394569033	57.524748873882025	108.82401270268151	31.65931165758343	122.23073399137863	42.60191698028129	38.46419609666161	34.913906093061165	73.49677375122423	19.983926980938303	46.39109418214554	22.44550248590284	22.176604671652402	40.4082738374875	39.82789879429997	35.52255420307523	24.553211967972196		hypothetical protein	CDS	other	-0.23050670494896564	0.02198990311060112	0.0031579046204485393	0.98931444	-1.6398606
EQU24_RS19430	15.422362104743097	14.81322390264579	23.213023774985942	37.93277348841566	35.71445750258463	18.2058310531061	34.39165990796068	18.059422174486464	25.955367904481275	25.134252157201946	26.7064395015639	12.897599564490204	34.37932370423572	18.155815889302378	14.003565984762895	28.985624146134825	18.37740156829404	25.470497172769836	18.506639825400928		aldo/keto reductase	CDS	other	-0.25923716734579955	0.03500098342857133	0.010336777921288879	11.011392	4.6452303
EQU24_RS19435	2.5951921983886033	5.0688360491801285	6.711464518012534	13.17254025989177	10.66939659089461	4.774380271472372	14.364498916893618	3.9933274907349396	7.4558032308717745	5.018470150317991	9.913223457905826	3.8184475506105513	13.328311548118423	4.301783572408495	8.002191124844662	11.169261175135318	6.300814746616074	6.416260298214577	3.5258758505239003		hypothetical protein	CDS	other	-0.2799694875580314	0.03708716893610783	0.014574969156413653	9.971595	-9.019883
EQU24_RS19440	27.127539844564403	15.276344293063277	25.40021452485517	47.53076023200262	32.058724638570396	17.147198092615483	29.1736966814271	18.856370175261155	23.11125015188376	29.506063437248297	28.957179935670776	16.527119605134665	46.41806356542496	21.012180901478192	16.987459418782294	45.142880892772745	19.338027763690498	27.56126039933729	34.961318251020955		glycosyl hydrolase family 57	CDS	other	-0.254261039878722	0.03720868776930298	0.009845363922140235	8.707862	6.75575
EQU24_RS19445	8.209776149092905	7.771976774823574	18.659254795879427	58.15460602586928	9.951421866589829	6.277835994928742	9.328080089968214	5.7084998524481385	10.049986645396288	10.328492597093637	14.215622002412209	4.894810206172411	59.92971206091585	7.2490352011386205	24.139863612623927	46.882349287152486	6.295814300772214	8.324808364219184	7.684883674345313		DUF3488 domain-containing protein	CDS	other	-0.266822880177143	0.04320574899312829	0.005028464938736474	5.397621	-1.8862729
EQU24_RS19450	8.498078499755422	9.363956351360201	22.58223767344685	68.03407556977258	8.545311717846479	7.142046741834391	7.582385874858699	6.694811681786982	10.337024370292372	7.66386947418785	12.672702646973988	4.714386967562777	64.70164970140537	6.819207589248273	21.70665400432704	49.24548834242551	5.199047478671481	7.451688672566313	8.148356527951936		DUF58 domain-containing protein	CDS	5152	-0.2657782357124904	0.0438106360631982	0.003326220959469233	5.3564916	-1.8850809
EQU24_RS19455	10.912840212138494	13.63703360177297	31.753085792527198	137.23326065296087	10.903181335562786	5.999773708402751	10.547587563675503	7.0262578810835485	10.685108901664798	16.010436771086667	14.94269160319499	5.4477527688913945	130.65962344665755	10.241608862615843	49.88727932782047	105.60890787326834	6.083364214430015	9.478026318879119	5.413299035452075		MoxR family ATPase	CDS	other	-0.24733685409896644	0.053470666530866795	-0.011252816297981687	4.9598856	-1.9276125
EQU24_RS19460	6.164559345636319	12.607039658180582	21.3134826083952	88.23049238216254	11.901774407017074	5.063903329536966	11.891637547456671	5.0033216199731	8.889537808587459	9.702343328566737	13.941151109370818	4.544362070271709	82.47630859070253	7.331935443093358	37.71781822670178	67.59041772144319	6.05494595321785	7.497140577352121	6.881003211285067		hypothetical protein	CDS	5152	-0.260564400882866	0.04755726271762705	-0.0006999316226301527	5.2638793	-1.8906335
EQU24_RS19465	3.95163961216595	10.845017562911506	19.95196328437402	112.96558984762315	5.767095738948604	3.694127027924928	7.057716519028977	3.1288143362661973	6.020796800011315	11.203950218336958	9.954031042167612	3.0520395572314603	110.23573726134954	5.096543878735131	57.539599761519874	87.58555124626086	5.164310000961887	5.954736924733464	3.5591352629477795		type II secretion system protein	CDS	secretion	-0.25638981737871375	0.05284049765588373	-0.0054645490367546115	5.039794	-1.9085426
EQU24_RS19470	5.380462484741875	16.187207535690558	22.658142451123332	127.26743092034212	6.057628671788149	3.4803905319805115	6.636661115614079	3.5011390267047546	5.815927294435795	12.66693110797037	6.716569605744747	3.0971712261669024	123.56132478160379	6.874141934238079	46.2303658823188	113.22274023554321	4.156711592283646	6.731366073243019	7.155994320197297		S8 family serine peptidase	CDS	5152	-0.2519322225742662	0.05474763358298377	-0.009169289452000174	4.9724126	-1.9212533
EQU24_RS19475	6.939546117865527	21.4199596035517	32.76063973153684	173.17911480364748	4.2089198153839416	3.4444552109098083	4.2071871556109475	3.4278580016032807	6.744573623348906	16.95603450315662	6.518245685499529	3.004861888936756	174.14238748310223	8.831114617476114	56.932830918844765	157.36177872883758	4.005864746969023	6.897734261929613	5.913241372524206		hypothetical protein	CDS	other	-0.23934804589795491	0.061363915582647116	-0.02003141868333528	4.906156	-1.9556814
EQU24_RS19480	3.6634583157859746	18.452649617924145	21.74200259857254	154.36902722009987	3.029445627195062	2.160577250755184	3.0681601783761727	2.4498767267357207	4.5038355950150395	16.556185546222185	5.134416853764431	1.9856128313954675	149.68722236374143	6.333313448070022	44.59743902306755	141.06188485711505	3.514551684913174	5.282076882444156	6.40508430199078		DUF3438 family protein	CDS	5152	-0.24641343403899962	0.05909265463385865	-0.01559292626594956	4.9281344	-1.9447492
EQU24_RS19485	3.3928381796386713	27.15705188261463	32.46194054802483	183.6099895374523	4.271723563862189	2.5587547619955053	5.131770175594869	2.504728979391631	5.61900199387545	14.176075869119142	5.467055393868849	2.3817903143619747	175.13416695083282	8.534137105510185	53.659136721461	155.69980403894488	3.48162292061053	5.950049362267502	7.829017407923144		hypothetical protein	CDS	other	-0.23930863420184753	0.06248266941136384	-0.02152885875018111	4.9046283	-1.9565271
EQU24_RS19490	3.14138853598328	16.92620156035193	28.34258654001258	138.66948120034525	2.2905969677549787	2.2010064023230718	2.6744778948881756	1.9706154968333847	4.878684006197497	12.254111461874746	4.4582235971081285	1.8012847005092816	149.62712817084952	7.255321163326502	44.91762297744361	123.81477581496753	2.6629737461655214	4.96944566510063	2.670191728972875		type II secretion system F family protein	CDS	5152	-0.2493101169081893	0.05692684061359755	-0.013721017809292253	4.941388	-1.9379802
EQU24_RS19495	2.920348809108507	21.557655957797163	37.44868493748543	212.7205457192737	2.74022674230814	2.1691824233943224	2.7304979705368106	2.525941405617308	5.180984304216189	17.251410585500423	4.532838224156708	1.7513956517351352	202.26614739440268	7.973610906633603	52.57950167967963	170.06790226585377	3.1121650006832606	6.160449908432114	3.4250554681106387		hypothetical protein	CDS	5152	-0.2339343029833857	0.06524502605237996	-0.027974877940348638	4.8844047	-1.96369
EQU24_RS19500	1.5126560618998854	9.921804679545133	27.606231782421613	176.42765053883363	0.9115257029469361	1.3166856757635612	1.021139413274384	1.9240566951199032	3.0796259880449095	13.802486828840369	2.51630023407023	0.9727747100057451	174.1242951751459	3.382823441488243	71.80904847017426	139.48696863828215	2.423960321111525	3.370050156961057	2.6600443223797123		hypothetical protein	CDS	other	-0.2435549232603676	0.06250379590402694	-0.018886984132632314	4.913099	-1.9529693
EQU24_RS19505	1.3366602151174463	15.93920863701038	42.939584556407574	205.68964393661201	1.9418100571455041	1.7470415522548426	1.6842340896359425	2.160195566526539	3.534263934889619	14.58587973250027	4.13020937863014	1.522312232250543	228.4304396509428	4.172208057150994	91.84774145357015	187.19299642700364	3.1846821512137753	4.77396946373167	2.2254054219802284		hypothetical protein	CDS	5152	-0.23077571067679423	0.0683266498082772	-0.028115919531310696	4.877321	-1.9674196
EQU24_RS19510	18.67588912625597	155.28685772239484	396.5971121177533	2477.1035626860626	12.218222008116864	8.522255252827213	9.916124748767112	11.76137318747628	20.74106763040365	169.45764692443885	34.86431720197528	11.566062339349523	2700.1706309590295	45.3148014586186	803.0966924939672	2354.781696244928	22.3826730186938	40.57993087429116	24.123259479106736		DUF2939 domain-containing protein	CDS	5152	0.39289199341398473	0.4065624529498799	-0.5482553738859531	-15.004161	-5.1108336
EQU24_RS19515	35.751034933519406	298.5343126973848	720.946051088603	11207.014236688448	21.886898762824778	20.343375239050495	14.7987691749973	34.060907294412516	32.62816703434094	859.276956364808	99.16687801678809	28.857137912878514	9769.650520958354	95.95190878346573	3703.198259055194	8915.067753075653	82.23457055566753	81.21297021065625	31.56727786731052		hypothetical protein	CDS	5152	2.351148975363982	1.621786870816775	-2.2328290691759465	-15.325558	-9.43233
EQU24_RS19520	30.468097009801046	1132.6735335917592	3642.795449976414	29899.251627962047	15.039041046536653	13.360678974717644	15.317018132999141	29.4392709601865	32.25614086662915	716.4245408561698	50.65038271199613	17.741684622588064	26617.03190154434	151.58229007591078	11827.141671286192	17228.005355994363	89.27943488303913	66.88590059618801	20.389534604554843		type II secretion system protein	CDS	secretion	6.256278322419263	4.047800876708501	-5.780339090642404	-15.356405	-9.435524
EQU24_RS19525	25.95565699225309	31.175021810015043	34.85824700590662	61.200597778905	40.29103207374042	18.708862215030884	36.39126398558936	19.969814747824966	39.264557593442795	43.020115537353476	54.364795453042476	25.560976976710826	53.904356072794776	38.91112283954836	17.248928841700607	48.57538493994343	35.15456078620812	60.393783825918575	35.10923659185817		excinuclease ABC subunit A	CDS	other	-0.24068960525226124	0.036665767363580085	0.006171435072811136	3.2829175	10.685369
EQU24_RS19530	45.26310461924099	52.51718319209474	85.04040193833535	89.27616246882822	113.17153107250856	46.923704219060085	112.78629549525617	69.32636355460181	89.26491994138904	60.846248055109626	102.62797107464411	54.95765350088153	67.61891309002763	72.06900017454716	26.38720495856371	60.2984051411569	56.211835596750404	103.50535653616161	53.35429761578526		HigA family addiction module antidote protein	CDS	other	-0.19816352340527804	0.024209867708746648	-0.0006940797704891648	-4.23447	2.3078868
